,Potential,Kinetic,Total_E,Temperature,Pressure,Volume,Number,Potential-std,Kinetic-std,Total_E-std,Pressure-std
31,2.0931028194361128,1491.4563230173965,1493.5494179047691,400.0,0.25712671865626874,1.288888888888889,300.0,0.597413625909078,71.90115438124901,71.91192441716912,0.012405187480580218
32,2.3032682440012002,1491.4538679673065,1493.7571566343731,400.0,0.1393829769046191,2.377777777777778,300.0,0.44412709731936584,71.8959737422526,71.90359979083895,0.006734374361479942
33,2.36328375569886,1491.4576636405218,1493.8209789128673,400.0,0.09560480788842231,3.4666666666666672,300.0,0.3081968543090375,71.90000945184556,71.90874614756156,0.00461198439744968
34,2.3566155368926216,1491.4594890875826,1493.8161172192558,400.0,0.07275194706058788,4.555555555555556,300.0,0.32576253876821526,71.9066067439281,71.90656700121579,0.0035095418904880792
35,2.4039964236652676,1491.4587580469408,1493.862721570486,400.0,0.058716877924415115,5.644444444444445,300.0,0.20336302832543424,71.89963817749695,71.90154605925886,0.002832286866829589
36,2.417580959658068,1491.455650815387,1493.8731997946911,400.0,0.04922242681463707,6.733333333333334,300.0,0.31336526319470115,71.90195996358727,71.90694639887924,0.002375046290183989
37,2.4289541502699463,1491.455565785093,1493.8844839727058,400.0,0.042370242801439716,7.822222222222224,300.0,0.24477078186315587,71.90473579495,71.9002574357522,0.002043013943415725
38,2.423438173365327,1491.4587038296343,1493.8821240841328,400.0,0.03719237057588482,8.911111111111111,300.0,0.19161291662676425,71.90278668953107,71.9006879396786,0.0017929427081714272
39,2.437286784793041,1491.4597482132574,1493.8970482279544,400.0,0.03314295800839832,10.0,300.0,0.1689482233177466,71.90176419345838,71.89837350905624,0.001598602168257594
40,0.6034423387822435,1864.3040230715358,1864.9074654487104,500.0,2.0721656631673664,0.2,300.0,1.5326003551350147,89.88511297773888,89.89960588925751,0.10079155691261917
41,2.1953397330533893,1864.3316205856331,1866.5269514872523,500.0,0.3214365473905219,1.288888888888889,300.0,0.5175246009669472,89.88795237563899,89.88472661621563,0.01550650608152373
42,2.332618921115777,1864.3295502814938,1866.6621915581884,500.0,0.1742334467606479,2.377777777777778,300.0,0.38168677255462996,89.88307248186355,89.88249265682141,0.008408146173717443
43,2.37286625494901,1864.3239858981701,1866.696882935513,500.0,0.11950855698860226,3.4666666666666672,300.0,0.43117025505492435,89.87202760863559,89.8831966741849,0.005769065328339515
44,2.398507359778044,1864.3187705064488,1866.7172916397722,500.0,0.09094238347330534,4.555555555555556,300.0,0.2968394120501458,89.87546944899366,89.87480877505317,0.0043871868659369284
45,2.4108463600779846,1864.3202354475104,1866.7310482732455,500.0,0.07339729184163167,5.644444444444445,300.0,0.29024658438769835,89.87159416304128,89.87522927134316,0.0035417076162839274
46,2.4222825797840426,1864.3212153014395,1866.7434636135272,500.0,0.06152793161367727,6.733333333333334,300.0,0.33152036653141076,89.87280840880541,89.87802067291491,0.002968575946593288
47,2.4235156001799645,1864.3250261576181,1866.7485083267848,500.0,0.052962261247750456,7.822222222222224,300.0,0.18679674157171275,89.87516558219656,89.87288692265182,0.0025533123080593695
48,2.430633654769046,1864.3227845307435,1866.7534018563288,500.0,0.0464904424115177,8.911111111111111,300.0,0.18457922530726442,89.8798501781767,89.87765689988181,0.0022411170632509725
49,2.44095000764847,1864.3215683518295,1866.7625293426818,500.0,0.04142825254949011,10.0,300.0,0.2024467111668632,89.87747009735197,89.87586947969189,0.001997244340814267
50,0.6116297723455308,2237.158199244151,2237.769828960558,600.0,2.487257424415117,0.2,300.0,1.7909456307906184,107.83105323697903,107.87929719862949,0.12093630183218505
51,2.117229566286743,2237.182359059688,2239.2995818524296,600.0,0.3857362189562088,1.288888888888889,300.0,0.6874799046830838,107.84458477406855,107.86252929225358,0.01862480858638479
52,2.330826377024595,2237.188978120726,2239.5198285332935,600.0,0.2090906934613077,2.377777777777778,300.0,0.49403294302561723,107.85277362382278,107.86117588958625,0.010087594963031951
53,2.3637707126574683,2237.1924774605577,2239.5562183585785,600.0,0.14340900089982003,3.4666666666666672,300.0,0.29889678311376183,107.85044295879975,107.85032105860323,0.0069163154227083875
54,2.4025719584583083,2237.185717680564,2239.5883043638273,600.0,0.10913019451109779,4.555555555555556,300.0,0.3210523785279387,107.85688455782137,107.85196413077375,0.005261685996627169
55,2.4085156970605883,2237.188973137073,2239.5974549887524,600.0,0.0880782598980204,5.644444444444445,300.0,0.2751024988179083,107.85180180375039,107.85558458219313,0.004247786651375324
56,2.4248383948710255,2237.1826949403116,2239.6074978273846,600.0,0.07383522210557888,6.733333333333334,300.0,0.3490355853226928,107.85085753344993,107.84952983562832,0.003560463860458202
57,2.4391503039892024,2237.183049612028,2239.62225339997,600.0,0.06355768356328735,7.822222222222224,300.0,0.5015513866113908,107.84834574421666,107.85453608409557,0.0030660381658650098
58,2.4231910815836835,2237.1859130484404,2239.6091744122673,600.0,0.0557897648470306,8.911111111111111,300.0,0.2970037889348614,107.85960675142269,107.85668820565927,0.0026887917322649074
59,2.4403930272945407,2237.184118245501,2239.6244316228253,600.0,0.04971525404919016,10.0,300.0,0.2530345939727597,107.85451724051286,107.84901374382171,0.002397004468990667
60,0.6945088174865026,2610.0385762684464,2610.7330837102577,700.0,2.9019865151469704,0.2,300.0,1.9365642811727652,125.8347636154415,125.82410674076392,0.14092365814951505
61,2.205741593131374,2610.049548284043,2612.2552804070187,700.0,0.45005407558488303,1.288888888888889,300.0,0.8153151198786185,125.81522589557486,125.83359255307529,0.02172148681310539
62,2.333064312987403,2610.0568139520096,2612.3899012897423,700.0,0.24393635152969403,2.377777777777778,300.0,0.4127958212449035,125.8270093102412,125.81989145958039,0.01176285432902274
63,2.3736773443311336,2610.0572475733356,2612.430892422016,700.0,0.16731173110377923,3.4666666666666672,300.0,0.4378380685181428,125.83104598499447,125.82892481931331,0.008065366057569974
64,2.4071628083383323,2610.046810816886,2612.453986957709,700.0,0.12732123005398918,4.555555555555556,300.0,0.3664966875464869,125.82570929295827,125.82574455597464,0.006139963129825574
65,2.4231336121775646,2610.049602367127,2612.4727021972103,700.0,0.10275825254949009,5.644444444444445,300.0,0.2947892149059256,125.8227584311733,125.83131270517586,0.004957028614882936
66,2.426257937912417,2610.0507689929514,2612.476992563587,700.0,0.08614103089382123,6.733333333333334,300.0,0.3093265668390576,125.82701489029039,125.82672663380164,0.004153324744257199
67,2.4359813738752254,2610.0509692257046,2612.487009797841,700.0,0.07414915866826635,7.822222222222224,300.0,0.24679219929505364,125.82893838497063,125.8304350524855,0.0035751926464496287
68,2.4256091895620875,2610.0550593510793,2612.4807428029394,700.0,0.06508707363527294,8.911111111111111,300.0,0.2078765462248863,125.82575853178407,125.8290288015192,0.003137959557131086
69,2.4383574775044985,2610.0510206333233,2612.489294134973,700.0,0.058000610377924415,10.0,300.0,0.25640199289627197,125.82490379853316,125.82552499116561,0.0027970768832561803
